action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,90142,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '14.77', 'le': '0.28', 'lle': '2.41', 'sei': '12.92'}",CHEMBL62664,,CHEMBL62664,7.40,0,http://www.openphacts.org/units/Nanomolar,112504,=,1,1,=,,IC50,nM,,40.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.04
,,90386,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '20.85', 'le': '0.39', 'lle': '5.97', 'sei': '7.78'}",CHEMBL155111,,CHEMBL155111,7.10,0,http://www.openphacts.org/units/Nanomolar,301757,=,1,1,=,,IC50,nM,,80.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,80.0
,,90388,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '19.92', 'le': '0.37', 'lle': '5.72', 'sei': '7.69'}",CHEMBL1203534,,CHEMBL348050,7.02,0,http://www.openphacts.org/units/Nanomolar,301739,=,1,1,=,,IC50,nM,,95.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,95.0
,,91122,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J Med Chem,1986.0,,CHEMBL541044,,CHEMBL1190512,,0,http://www.openphacts.org/units/Nanomolar,76296,=,1,1,=,,IC50,nM,,710000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.71
,,91127,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J Med Chem,1986.0,,CHEMBL543779,,CHEMBL1192529,,0,http://www.openphacts.org/units/Nanomolar,76290,=,1,1,=,,IC50,nM,,180000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.18
,,94190,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '15.28', 'le': '0.29', 'lle': '3.01', 'sei': '12.61'}",CHEMBL64011,,CHEMBL64011,7.22,0,http://www.openphacts.org/units/Nanomolar,112500,=,1,1,=,,IC50,nM,,60.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.06
,,94191,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '13.90', 'le': '0.26', 'lle': '1.77', 'sei': '12.49'}",CHEMBL65585,,CHEMBL65585,7.16,0,http://www.openphacts.org/units/Nanomolar,112503,=,1,1,=,,IC50,nM,,70.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.07
,,94372,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN2CCCC2)o1)=C(C#N)C#N,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '19.95', 'le': '0.37', 'lle': '5.52', 'sei': '6.55'}",CHEMBL347539,,CHEMBL347539,6.55,0,http://www.openphacts.org/units/Nanomolar,301750,=,1,1,=,,IC50,nM,,280.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,280.0
,,95372,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '13.91', 'le': '0.26', 'lle': '4.59', 'sei': '4.93'}",CHEMBL154433,,CHEMBL154433,4.96,0,http://www.openphacts.org/units/Nanomolar,301738,=,1,1,=,,IC50,nM,,11000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,11000.0
,,95374,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '15.63', 'le': '0.31', 'lle': '4.74', 'sei': '6.38'}",CHEMBL157208,,CHEMBL157208,5.82,0,http://www.openphacts.org/units/Nanomolar,301755,=,1,1,=,,IC50,nM,,1500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1500.0
,,95376,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '19.68', 'le': '0.40', 'lle': '4.73', 'sei': '7.40'}",CHEMBL1790041,RANITIDINE,CHEMBL1790041,6.19,0,http://www.openphacts.org/units/Nanomolar,301753,=,1,1,=,,IC50,nM,,650.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,650.0
,,96201,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '14.01', 'le': '0.27', 'lle': '2.99', 'sei': '10.53'}",CHEMBL65356,,CHEMBL65356,6.03,0,http://www.openphacts.org/units/Nanomolar,112507,=,1,1,=,,IC50,nM,,930.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.93
,,97486,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '17.45', 'le': '0.33', 'lle': '4.66', 'sei': '7.05'}",CHEMBL154366,,CHEMBL154366,6.43,0,http://www.openphacts.org/units/Nanomolar,301746,=,1,1,=,,IC50,nM,,370.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,370.0
,,97488,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '13.98', 'le': '0.26', 'lle': '3.05', 'sei': '5.86'}",CHEMBL153821,,CHEMBL153821,5.35,0,http://www.openphacts.org/units/Nanomolar,301744,=,1,1,=,,IC50,nM,,4500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4500.0
,,98223,[],CHEMBL644102,Reversible inhibition of Human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J Med Chem,1986.0,,CHEMBL416644,,CHEMBL1185480,,0,http://www.openphacts.org/units/Nanomolar,76293,=,1,1,=,,IC50,nM,,720000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.72
,,98331,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '27.32', 'le': '0.51', 'lle': '5.75', 'sei': '16.79'}",CHEMBL94,PHYSOSTIGMINE,CHEMBL94,7.52,0,http://www.openphacts.org/units/Nanomolar,112501,=,1,1,=,,IC50,nM,,30.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.03
,,100186,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '12.29', 'le': '0.23', 'lle': '2.47', 'sei': '8.94'}",CHEMBL303574,,CHEMBL303574,5.12,0,http://www.openphacts.org/units/Nanomolar,112510,=,1,1,=,,IC50,nM,,7600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.6
,,100187,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '15.47', 'le': '0.29', 'lle': '3.28', 'sei': '12.39'}",CHEMBL65018,,CHEMBL65018,7.10,0,http://www.openphacts.org/units/Nanomolar,112506,=,1,1,=,,IC50,nM,,80.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.08
,,101269,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg Med Chem Lett,1995.0,"{'bei': '14.44', 'le': '0.27', 'lle': '2.99', 'sei': '11.21'}",CHEMBL66309,,CHEMBL66309,6.42,0,http://www.openphacts.org/units/Nanomolar,112499,=,1,1,=,,IC50,nM,,380.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.38
,,101472,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1.Cl,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '14.26', 'le': '0.27', 'lle': '4.34', 'sei': '5.45'}",CHEMBL1203535,,CHEMBL151626,5.48,0,http://www.openphacts.org/units/Nanomolar,301740,=,1,1,=,,IC50,nM,,3300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,3300.0
,,102482,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '17.36', 'le': '0.33', 'lle': '5.94', 'sei': '5.77'}",CHEMBL152260,,CHEMBL152260,6.43,0,http://www.openphacts.org/units/Nanomolar,301742,=,1,1,=,,IC50,nM,,370.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,370.0
,,102486,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '14.52', 'le': '0.27', 'lle': '4.26', 'sei': '5.38'}",CHEMBL154950,,CHEMBL154950,5.03,0,http://www.openphacts.org/units/Nanomolar,301747,=,1,1,=,,IC50,nM,,9300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,9300.0
,,104334,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,,,CHEMBL1126972,J Med Chem,1993.0,"{'bei': '18.78', 'le': '0.35', 'lle': '5.01', 'sei': '7.58'}",CHEMBL1203538,,CHEMBL153907,6.92,0,http://www.openphacts.org/units/Nanomolar,301756,=,1,1,=,,IC50,nM,,120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,120.0
,,147263,[],CHEMBL643374,In vitro inhibitory activity against Acetylcholinesterase (AChE).,B,,,BAO_0000190,BAO_0000357,single protein format,NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,,,CHEMBL1129143,Bioorg Med Chem Lett,1996.0,"{'bei': '15.77', 'le': '0.31', 'lle': '2.03', 'sei': '9.34'}",CHEMBL59109,,CHEMBL59109,5.52,0,http://www.openphacts.org/units/Nanomolar,99169,=,1,1,=,,IC50,nM,,3000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.0
,,151628,[],CHEMBL644834,In vitro concentration of compound required for reversibly inhibiting 50% of human anticholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1/C=N/O.[Cl-],,,CHEMBL1125664,J Med Chem,1991.0,"{'bei': '19.34', 'le': '0.38', 'lle': '4.82', 'sei': '5.31'}",CHEMBL286990,,CHEMBL1183248,4.97,0,http://www.openphacts.org/units/Nanomolar,42127,=,1,1,=,,IC50,nM,,10600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.6
,,153280,[],CHEMBL643374,In vitro inhibitory activity against Acetylcholinesterase (AChE).,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C1\C2C=C(C(F)(F)F)CC1(N)c1ccc(O)nc1C2,,,CHEMBL1129143,Bioorg Med Chem Lett,1996.0,"{'bei': '21.59', 'le': '0.42', 'lle': '3.45', 'sei': '10.82'}",CHEMBL294891,,CHEMBL294891,6.40,0,http://www.openphacts.org/units/Nanomolar,99167,=,1,1,=,,IC50,nM,,400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.4
,,154458,[],CHEMBL643374,In vitro inhibitory activity against Acetylcholinesterase (AChE).,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,,,CHEMBL1129143,Bioorg Med Chem Lett,1996.0,"{'bei': '34.26', 'le': '0.63', 'lle': '6.30', 'sei': '14.10'}",CHEMBL1255901,HUPERZINE A,CHEMBL1255901,8.30,0,http://www.openphacts.org/units/Nanomolar,99166,=,1,1,=,,IC50,nM,,5.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.005
,,155645,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997.0,"{'bei': '33.26', 'le': '0.60', 'lle': '3.90', 'sei': '16.95'}",CHEMBL95,TACRINE,CHEMBL95,6.59,0,http://www.openphacts.org/units/Nanomolar,158958,=,1,1,=,,IC50,nM,,254.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.254
,,156948,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1149992,Bioorg Med Chem Lett,1997.0,,CHEMBL89011,,CHEMBL89011,,0,http://www.openphacts.org/units/Nanomolar,158959,=,1,1,=,,IC50,nM,,245000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,245.0
,,157735,[],CHEMBL644834,In vitro concentration of compound required for reversibly inhibiting 50% of human anticholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,C[n+]1ccccc1/C=N/O.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125664,J Med Chem,1991.0,,CHEMBL748,PRALIDOXIME CHLORIDE,CHEMBL1420,,1,http://www.openphacts.org/units/Nanomolar,42120,=,1,1,=,,IC50,nM,,366000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,366.0
,,160648,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cc(-c2ccccc2)nc2ccccc12,,,CHEMBL1149992,Bioorg Med Chem Lett,1997.0,"{'bei': '22.43', 'le': '0.40', 'lle': '1.46', 'sei': '12.70'}",CHEMBL50608,,CHEMBL50608,4.94,0,http://www.openphacts.org/units/Nanomolar,158957,=,1,1,=,,IC50,nM,,11480.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,11.48
,,161362,[],CHEMBL644834,In vitro concentration of compound required for reversibly inhibiting 50% of human anticholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCn1cc[n+](C)c1/C=N/O)S(C)(=O)=O.[Cl-],,,CHEMBL1125664,J Med Chem,1991.0,"{'bei': '19.77', 'le': '0.42', 'lle': '6.16', 'sei': '6.56'}",CHEMBL29300,,CHEMBL1178486,5.17,0,http://www.openphacts.org/units/Nanomolar,42123,=,1,1,=,,IC50,nM,,6800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.8
,,164938,[],CHEMBL644834,In vitro concentration of compound required for reversibly inhibiting 50% of human anticholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O.[Cl-],,,CHEMBL1125664,J Med Chem,1991.0,"{'bei': '17.45', 'le': '0.37', 'lle': '5.44', 'sei': '5.40'}",CHEMBL27675,,CHEMBL1178421,4.58,0,http://www.openphacts.org/units/Nanomolar,42126,=,1,1,=,,IC50,nM,,26500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,26.5
,,166689,[],CHEMBL643374,In vitro inhibitory activity against Acetylcholinesterase (AChE).,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=CC2Cc3nc(O)ccc3C(N)(C1)/C2=C/C(F)(F)F,,,CHEMBL1129143,Bioorg Med Chem Lett,1996.0,"{'bei': '19.23', 'le': '0.37', 'lle': '2.75', 'sei': '9.64'}",CHEMBL435373,,CHEMBL435373,5.70,0,http://www.openphacts.org/units/Nanomolar,99168,=,1,1,=,,IC50,nM,,2000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.0
,,170463,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)-c1ccccc1C2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997.0,"{'bei': '26.56', 'le': '0.47', 'lle': '2.78', 'sei': '15.86'}",CHEMBL60167,,CHEMBL60167,6.17,0,http://www.openphacts.org/units/Nanomolar,158955,=,1,1,=,,IC50,nM,,676.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.676
,,170469,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)-c1ccccc1CC2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997.0,"{'bei': '22.43', 'le': '0.40', 'lle': '1.95', 'sei': '14.20'}",CHEMBL89012,,CHEMBL89012,5.53,0,http://www.openphacts.org/units/Nanomolar,158960,=,1,1,=,,IC50,nM,,2980.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.98
,,177689,[],CHEMBL644115,Compound was tested in vitro for inhibitory activity against Acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,,,CHEMBL1149992,Bioorg Med Chem Lett,1997.0,"{'bei': '17.90', 'le': '0.34', 'lle': '0.64', 'sei': '12.16'}",CHEMBL314800,,CHEMBL314800,4.73,0,http://www.openphacts.org/units/Nanomolar,158956,=,1,1,=,,IC50,nM,,18580.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,18.58
,,178449,[],CHEMBL644834,In vitro concentration of compound required for reversibly inhibiting 50% of human anticholinesterase activity,B,,,BAO_0000190,BAO_0000357,single protein format,C[n+]1ccn(CCN2CCCC2)c1/C=N/O.[Cl-],,,CHEMBL1125664,J Med Chem,1991.0,"{'bei': '21.26', 'le': '0.41', 'lle': '4.53', 'sei': '10.63'}",CHEMBL553212,,CHEMBL1194735,4.75,0,http://www.openphacts.org/units/Nanomolar,42124,=,1,1,=,,IC50,nM,,17900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,17.9
,,184070,[],CHEMBL643373,Inhibition of acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,,,CHEMBL1151505,Bioorg Med Chem Lett,1996.0,"{'bei': '12.61', 'le': '0.27', 'lle': '0.79', 'sei': '9.67'}",CHEMBL156630,,CHEMBL156630,5.38,0,http://www.openphacts.org/units/Nanomolar,308504,=,1,1,=,,IC50,nM,,4190.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.19
,,184295,[],CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],,,CHEMBL1135325,Bioorg Med Chem Lett,2002.0,"{'bei': '14.65', 'le': '0.28', 'lle': '1.75', 'sei': '11.94'}",CHEMBL315013,,CHEMBL1183725,6.66,0,http://www.openphacts.org/units/Nanomolar,155863,=,1,1,=,,IC50,nM,,219.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.219
,,185444,[],CHEMBL643373,Inhibition of acetylcholinesterase.,B,,,BAO_0000190,BAO_0000357,single protein format,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,,,CHEMBL1151505,Bioorg Med Chem Lett,1996.0,"{'bei': '21.71', 'le': '0.43', 'lle': '3.72', 'sei': '11.94'}",CHEMBL155754,,CHEMBL155754,6.64,0,http://www.openphacts.org/units/Nanomolar,308506,=,1,1,=,,IC50,nM,,230.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.23
,,185670,[],CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],,,CHEMBL1135325,Bioorg Med Chem Lett,2002.0,"{'bei': '14.49', 'le': '0.28', 'lle': '0.65', 'sei': '17.24'}",CHEMBL314658,,CHEMBL1183719,6.12,0,http://www.openphacts.org/units/Nanomolar,155861,=,1,1,=,,IC50,nM,,750.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.75
,,185673,[],CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,,,CHEMBL1135325,Bioorg Med Chem Lett,2002.0,"{'bei': '19.92', 'le': '0.38', 'lle': '3.27', 'sei': '21.16'}",CHEMBL87170,,CHEMBL87170,8.34,0,http://www.openphacts.org/units/Nanomolar,155851,=,1,1,=,,IC50,nM,,4.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0046
,,186981,[],CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(C(=O)CCC3CC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC.[Br-],,,CHEMBL1135325,Bioorg Med Chem Lett,2002.0,"{'bei': '13.68', 'le': '0.27', 'lle': '0.59', 'sei': '14.32'}",CHEMBL87959,,CHEMBL1179584,6.41,0,http://www.openphacts.org/units/Nanomolar,155845,=,1,1,=,,IC50,nM,,390.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.39
,,188344,[],CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],,,CHEMBL1135325,Bioorg Med Chem Lett,2002.0,"{'bei': '15.09', 'le': '0.29', 'lle': '1.16', 'sei': '14.18'}",CHEMBL87295,,CHEMBL1179576,5.59,0,http://www.openphacts.org/units/Nanomolar,155840,=,1,1,=,,IC50,nM,,2570.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.57
